,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
2308,896049825,19200101,192001,1920,1920.0027,USA,UNITED STATES,USA,,,,,,,,CVL,VOTER,,,,,,CVL,,,1,51,51,5,1,3.4,1,1,1,4.419889502762429,2,"Massachusetts, United States",US,USMA,42.2373,-71.5314,MA,2,"Massachusetts, United States",US,USMA,42.2373,-71.5314,MA,2,"Massachusetts, United States",US,USMA,42.2373,-71.5314,MA,20200101,https://www.masslive.com/politics/2019/12/presidents-donald-trump-barack-obama-share-new-title-americas-most-admired-men.html
2309,896049826,19200101,192001,1920,1920.0027,USA,UNITED STATES,USA,,,,,,,,CVL,VOTER,,,,,,CVL,,,1,51,51,5,1,3.4,1,1,1,4.419889502762429,2,"Vermont, United States",US,USVT,44.0407,-72.7093,VT,2,"Vermont, United States",US,USVT,44.0407,-72.7093,VT,2,"Vermont, United States",US,USVT,44.0407,-72.7093,VT,20200101,https://www.masslive.com/politics/2019/12/presidents-donald-trump-barack-obama-share-new-title-americas-most-admired-men.html
2310,896049827,19200101,192001,1920,1920.0027,USA,OHIO,USA,,,,,,,,CVL,COMMUNITY,,,,,,CVL,,,0,120,120,12,3,-4.0,1,1,1,1.17302052785924,2,"Ohio, United States",US,USOH,40.3736,-82.7755,OH,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"Ohio, United States",US,USOH,40.3736,-82.7755,OH,20200101,https://www.cleveland.com/open/2019/12/ohio-lgbtq-nondiscrimination-bill-has-widespread-public-business-support-why-hasnt-it-passed.html
2311,896049828,19200101,192001,1920,1920.0027,USA,OHIO,USA,,,,,,,,CVL,COMMUNITY,,,,,,CVL,,,0,120,120,12,3,-4.0,1,1,1,1.17302052785924,2,"Ohio, United States",US,USOH,40.3736,-82.7755,OH,2,"Ohio, United States",US,USOH,40.3736,-82.7755,OH,2,"Ohio, United States",US,USOH,40.3736,-82.7755,OH,20200101,https://www.cleveland.com/open/2019/12/ohio-lgbtq-nondiscrimination-bill-has-widespread-public-business-support-why-hasnt-it-passed.html
2312,896049829,19200101,192001,1920,1920.0027,USA,UNITED STATES,USA,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,1,17,17,1,1,0.0,4,1,4,7.46268656716418,3,"Cabarrus County, North Carolina, United States",US,USNC,35.3668,-80.5665,1008540,2,"North Carolina, United States",US,USNC,35.6411,-79.8431,NC,3,"Cabarrus County, North Carolina, United States",US,USNC,35.3668,-80.5665,1008540,20200101,https://www.independenttribune.com/cit/high-schools-honored-at-play-festival/article_39f3c4e3-0ba0-512c-880a-4fdb1b020c1c.html
2313,896049830,19200101,192001,1920,1920.0027,USA,UNITED STATES,USA,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,1,17,17,1,1,0.0,4,1,4,7.46268656716418,3,"Cabarrus County, North Carolina, United States",US,USNC,35.3668,-80.5665,1008540,2,"North Carolina, United States",US,USNC,35.6411,-79.8431,NC,2,"North Carolina, United States",US,USNC,35.6411,-79.8431,NC,20200101,https://www.independenttribune.com/cit/high-schools-honored-at-play-festival/article_39f3c4e3-0ba0-512c-880a-4fdb1b020c1c.html
2314,896049831,19200101,192001,1920,1920.0027,USA,TEXAS,USA,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,1,20,20,2,1,3.0,7,1,7,1.9047619047619,1,Israel,IS,IS,31.5,34.75,IS,1,Israel,IS,IS,31.5,34.75,IS,1,Israel,IS,IS,31.5,34.75,IS,20200101,https://www.palestineherald.com/education/local-graduation-rates-get-higher-marks/article_3d86720e-2c21-11ea-b880-47e3a0e4f336.html
2315,896049832,19200101,192001,1920,1920.0027,USA,TEXAS,USA,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,1,20,20,2,1,3.0,10,1,10,1.9047619047619,2,"Texas, United States",US,USTX,31.105999999999998,-97.6475,TX,2,"Texas, United States",US,USTX,31.105999999999998,-97.6475,TX,2,"Texas, United States",US,USTX,31.105999999999998,-97.6475,TX,20200101,https://www.palestineherald.com/education/local-graduation-rates-get-higher-marks/article_3d86720e-2c21-11ea-b880-47e3a0e4f336.html
2316,896049833,19200101,192001,1920,1920.0027,USA,UNITED STATES,USA,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,1,36,36,3,1,4.0,2,1,2,0.43290043290042995,3,"Prineville, Oregon, United States",US,USOR,44.2998,-120.834,1154317,3,"Barnes Butte, Oregon, United States",US,USOR,44.3193,-120.807,1137532,4,"Madras, Tamil Nadu, India",IN,IN25,13.0833,80.2833,-2103041,20200101,https://www.bendbulletin.com/localstate/sen-jeff-merkley-plans-three-town-halls-in-central-oregon/article_dd8324d6-2c0e-11ea-9f33-ef92687007e7.html
2317,896049834,19200101,192001,1920,1920.0027,USA,UNITED STATES,USA,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,1,36,36,3,1,4.0,2,1,2,0.43290043290042995,3,"Prineville, Oregon, United States",US,USOR,44.2998,-120.834,1154317,3,"Barnes Butte, Oregon, United States",US,USOR,44.3193,-120.807,1137532,3,"Prineville, Oregon, United States",US,USOR,44.2998,-120.834,1154317,20200101,https://www.bendbulletin.com/localstate/sen-jeff-merkley-plans-three-town-halls-in-central-oregon/article_dd8324d6-2c0e-11ea-9f33-ef92687007e7.html
2318,896049835,19200101,192001,1920,1920.0027,USA,UNITED STATES,USA,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,1,36,36,3,1,4.0,2,1,2,0.43290043290042995,3,"Prineville, Oregon, United States",US,USOR,44.2998,-120.834,1154317,2,"Oregon, United States",US,USOR,44.5672,-122.12700000000001,OR,4,"Madras, Tamil Nadu, India",IN,IN25,13.0833,80.2833,-2103041,20200101,https://www.bendbulletin.com/localstate/sen-jeff-merkley-plans-three-town-halls-in-central-oregon/article_dd8324d6-2c0e-11ea-9f33-ef92687007e7.html
2319,896049836,19200101,192001,1920,1920.0027,USA,UNITED STATES,USA,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,1,36,36,3,1,4.0,2,1,2,0.43290043290042995,3,"Prineville, Oregon, United States",US,USOR,44.2998,-120.834,1154317,2,"Oregon, United States",US,USOR,44.5672,-122.12700000000001,OR,3,"Prineville, Oregon, United States",US,USOR,44.2998,-120.834,1154317,20200101,https://www.bendbulletin.com/localstate/sen-jeff-merkley-plans-three-town-halls-in-central-oregon/article_dd8324d6-2c0e-11ea-9f33-ef92687007e7.html
2320,896049837,19200101,192001,1920,1920.0027,USA,UNITED STATES,USA,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,1,42,42,4,1,1.9,2,1,2,1.9207683073229298,3,"Napa County, California, United States",US,USCA,38.4832,-122.334,277292,3,"Napa County, California, United States",US,USCA,38.4832,-122.334,277292,3,"Napa County, California, United States",US,USCA,38.4832,-122.334,277292,20200101,https://napavalleyregister.com/news/local/sharing-the-spirit-norma-ortiz-shares-her-dedication-to-language/article_346e90a2-7462-5fa0-8893-6af2e928be2d.html
2321,896049838,19200101,192001,1920,1920.0027,USA,UNITED STATES,USA,,,,,,,,EDU,UNIVERSITY,,,,,,EDU,,,1,42,42,4,1,1.9,2,1,2,5.2788844621514,2,"California, United States",US,USCA,36.17,-119.74600000000001,CA,3,"Northwestern University, Illinois, United States",US,USIL,42.0556,-87.6745,414709,3,"Northwestern University, Illinois, United States",US,USIL,42.0556,-87.6745,414709,20200101,https://www.noozhawk.com/article/wildling_museum_national_lands_of_california_exhibit_closes_with_artists_t
2322,896049839,19200101,192001,1920,1920.0027,USA,UNITED STATES,USA,,,,,,,,EDU,UNIVERSITY,,,,,,EDU,,,1,42,42,4,1,1.9,2,1,2,5.2788844621514,2,"California, United States",US,USCA,36.17,-119.74600000000001,CA,2,"California, United States",US,USCA,36.17,-119.74600000000001,CA,2,"California, United States",US,USCA,36.17,-119.74600000000001,CA,20200101,https://www.noozhawk.com/article/wildling_museum_national_lands_of_california_exhibit_closes_with_artists_t
2323,896049840,19200101,192001,1920,1920.0027,USA,UNITED STATES,USA,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,1,42,42,4,1,1.9,2,1,2,1.9207683073229298,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP,20200101,https://napavalleyregister.com/news/local/sharing-the-spirit-norma-ortiz-shares-her-dedication-to-language/article_346e90a2-7462-5fa0-8893-6af2e928be2d.html
2324,896049841,19200101,192001,1920,1920.0027,USA,CALIFORNIA,USA,,,,,,,,EDU,STUDENT,,,,,,EDU,,,1,43,43,4,1,2.8,4,1,4,1.9207683073229298,2,"California, United States",US,USCA,36.17,-119.74600000000001,CA,2,"California, United States",US,USCA,36.17,-119.74600000000001,CA,2,"California, United States",US,USCA,36.17,-119.74600000000001,CA,20200101,https://napavalleyregister.com/news/local/sharing-the-spirit-norma-ortiz-shares-her-dedication-to-language/article_346e90a2-7462-5fa0-8893-6af2e928be2d.html
2325,896049842,19200101,192001,1920,1920.0027,USA,UNITED STATES,USA,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,1,51,51,5,1,3.4,8,1,8,7.46268656716418,3,"Cabarrus County, North Carolina, United States",US,USNC,35.3668,-80.5665,1008540,2,"North Carolina, United States",US,USNC,35.6411,-79.8431,NC,2,"North Carolina, United States",US,USNC,35.6411,-79.8431,NC,20200101,https://www.independenttribune.com/cit/high-schools-honored-at-play-festival/article_39f3c4e3-0ba0-512c-880a-4fdb1b020c1c.html
2326,896049843,19200101,192001,1920,1920.0027,USA,ILLINOIS,USA,,,,,,,,EDU,SCHOLAR,,,,,,EDU,,,1,51,51,5,1,3.4,2,1,2,7.009345794392519,2,"Illinois, United States",US,USIL,40.3363,-89.0022,IL,2,"Illinois, United States",US,USIL,40.3363,-89.0022,IL,2,"Illinois, United States",US,USIL,40.3363,-89.0022,IL,20200101,https://www.cambridgechron.com/news/20191231/geneseo-illinois-state-scholars-named
2327,896049844,19200101,192001,1920,1920.0027,USA,NORTH CAROLINA,USA,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,0,51,51,5,1,3.4,10,1,10,7.46268656716418,2,"North Carolina, United States",US,USNC,35.6411,-79.8431,NC,2,"North Carolina, United States",US,USNC,35.6411,-79.8431,NC,2,"North Carolina, United States",US,USNC,35.6411,-79.8431,NC,20200101,https://www.independenttribune.com/cit/high-schools-honored-at-play-festival/article_39f3c4e3-0ba0-512c-880a-4fdb1b020c1c.html
2328,896049845,19200101,192001,1920,1920.0027,USA,NORTH DAKOTA,USA,,,,,,,,ELI,ACTOR,,,,,,ELI,,,1,36,36,3,1,4.0,34,6,34,1.6176877366679099,2,"North Dakota, United States",US,USND,47.5362,-99.79299999999999,ND,2,"North Dakota, United States",US,USND,47.5362,-99.79299999999999,ND,2,"North Dakota, United States",US,USND,47.5362,-99.79299999999999,ND,20200101,https://740thefan.com/news/articles/2019/dec/31/josh-duhamel-gets-new-contract-to-promote-north-dakota/970645/
2329,896049846,19200101,192001,1920,1920.0027,USA,UNITED STATES,USA,,,,,,,,ENV,CONSERVATIONIST,,,,,,ENV,,,1,141,141,14,3,-6.5,4,1,4,0.0,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,20200101,http://security.itbusinessnet.com/2019/12/marine-conservationist-john-clay-dickinson-recognized-by-florida-governor-rick-scott-for-lionfish-eradication-efforts/
2330,896049847,19200101,192001,1920,1920.0027,USA,SAN DIEGO,USA,,,,,,,,GBR,LONDON,GBR,,,,,,,,0,40,40,4,1,1.0,7,2,7,-1.56215161649944,3,"San Diego, California, United States",US,USCA,32.7153,-117.15700000000001,1661377,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,20200101,https://www.starnewsonline.com/opinion/20191231/boomer-homes-could-flood-markets-will-that-help--housing-shortage
2331,896049848,19200101,192001,1920,1920.0027,USA,SAN DIEGO,USA,,,,,,,,GBR,LONDON,GBR,,,,,,,,0,40,40,4,1,1.0,3,2,3,-1.56215161649944,3,"San Diego, California, United States",US,USCA,32.7153,-117.15700000000001,1661377,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,3,"San Diego, California, United States",US,USCA,32.7153,-117.15700000000001,1661377,20200101,https://www.starnewsonline.com/opinion/20191231/boomer-homes-could-flood-markets-will-that-help--housing-shortage
2332,896049849,19200101,192001,1920,1920.0027,USA,UNITED STATES,USA,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,1,42,42,4,1,1.9,111,32,111,-4.12099515379165,4,"Haines Junction, Yukon, Canada",CA,CA12,60.75,-137.5,-565783,3,"Haines Volunteer Fire Department, Alaska, United States",US,USAK,59.2318,-135.447,2643029,3,"Haines Volunteer Fire Department, Alaska, United States",US,USAK,59.2318,-135.447,2643029,20200101,https://www.lmtonline.com/news/us/article/Two-Alaska-snowboarders-die-in-British-Columbia-14942468.php
2333,896049850,19200101,192001,1920,1920.0027,USA,SAN DIEGO,USA,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,0,130,130,13,3,-4.4,4,2,4,-1.56215161649944,3,"Chicago, Illinois, United States",US,USIL,41.85,-87.6501,423587,3,"Chicago, Illinois, United States",US,USIL,41.85,-87.6501,423587,3,"Chicago, Illinois, United States",US,USIL,41.85,-87.6501,423587,20200101,https://www.starnewsonline.com/opinion/20191231/boomer-homes-could-flood-markets-will-that-help--housing-shortage
2334,896049851,19200101,192001,1920,1920.0027,USA,UNITED STATES,USA,,,,,,,,GHA,GHANA,GHA,,,,,,,,0,32,32,3,1,4.5,2,1,2,0.5740528128587801,1,Ghana,GH,GH,8.0,-2.0,GH,1,Ghana,GH,GH,8.0,-2.0,GH,1,Ghana,GH,GH,8.0,-2.0,GH,20200101,https://www.worldcocoafoundation.org/blog/our-resolution-for-2020-faster-progress-on-cocoa-sustainability/
2335,896049852,19200101,192001,1920,1920.0027,USA,UNITED STATES,USA,,,,,,,,GHA,GHANA,GHA,,,,,,,,0,32,32,3,1,4.5,2,1,2,0.5740528128587801,1,Ghana,GH,GH,8.0,-2.0,GH,1,Ghana,GH,GH,8.0,-2.0,GH,1,United States,US,US,39.828175,-98.5795,US,20200101,https://www.worldcocoafoundation.org/blog/our-resolution-for-2020-faster-progress-on-cocoa-sustainability/
2336,896049853,19200101,192001,1920,1920.0027,USA,UNITED STATES,USA,,,,,,,,GHA,GHANA,GHA,,,,,,,,0,32,32,3,1,4.5,6,1,6,0.5740528128587801,1,United States,US,US,39.828175,-98.5795,US,1,Ghana,GH,GH,8.0,-2.0,GH,1,United States,US,US,39.828175,-98.5795,US,20200101,https://www.worldcocoafoundation.org/blog/our-resolution-for-2020-faster-progress-on-cocoa-sustainability/
2337,896049854,19200101,192001,1920,1920.0027,USA,UNITED STATES,USA,,,,,,,,GHA,GHANA,GHA,,,,,,,,0,50,50,5,1,3.5,2,1,2,0.5740528128587801,1,Ghana,GH,GH,8.0,-2.0,GH,1,Ghana,GH,GH,8.0,-2.0,GH,1,Ghana,GH,GH,8.0,-2.0,GH,20200101,https://www.worldcocoafoundation.org/blog/our-resolution-for-2020-faster-progress-on-cocoa-sustainability/
2338,896049855,19200101,192001,1920,1920.0027,USA,UNITED STATES,USA,,,,,,,,GHA,GHANA,GHA,,,,,,,,0,50,50,5,1,3.5,2,1,2,0.5740528128587801,1,Ghana,GH,GH,8.0,-2.0,GH,1,Ghana,GH,GH,8.0,-2.0,GH,1,United States,US,US,39.828175,-98.5795,US,20200101,https://www.worldcocoafoundation.org/blog/our-resolution-for-2020-faster-progress-on-cocoa-sustainability/
2339,896049856,19200101,192001,1920,1920.0027,USA,UNITED STATES,USA,,,,,,,,GHA,GHANA,GHA,,,,,,,,0,50,50,5,1,3.5,6,1,6,0.5740528128587801,1,United States,US,US,39.828175,-98.5795,US,1,Ghana,GH,GH,8.0,-2.0,GH,1,United States,US,US,39.828175,-98.5795,US,20200101,https://www.worldcocoafoundation.org/blog/our-resolution-for-2020-faster-progress-on-cocoa-sustainability/
2340,896049857,19200101,192001,1920,1920.0027,USA,AMERICAN,USA,,,,,,,,GOV,GOVERNMENT,,,,,,GOV,,,0,10,10,1,1,0.0,4,2,4,-0.5109601306025701,5,"Kano State, Kano, Nigeria",NI,NI29,11.5,8.5,-2014618,5,"Kano State, Kano, Nigeria",NI,NI29,11.5,8.5,-2014618,5,"Kano State, Kano, Nigeria",NI,NI29,11.5,8.5,-2014618,20200101,https://punchng.com/between-sharia-and-democracy/
2341,896049858,19200101,192001,1920,1920.0027,USA,UNITED STATES,USA,,,,,,,,GOV,AUTHORITIES,,,,,,GOV,,,1,10,10,1,1,0.0,6,6,6,-3.01022038463461,3,"Herington Police Department, Kansas, United States",US,USKS,38.6646,-96.9432,2504082,3,"Herington Police Department, Kansas, United States",US,USKS,38.6646,-96.9432,2504082,3,"Herington Police Department, Kansas, United States",US,USKS,38.6646,-96.9432,2504082,20200101,https://www.mymoinfo.com/syndicated-article/?id=1112606
2342,896049859,19200101,192001,1920,1920.0027,USA,UNITED STATES,USA,,,,,,,,GOV,AUTHORITIES,,,,,,GOV,,,1,10,10,1,1,0.0,6,6,6,-3.01022038463461,3,"Junction City, Kansas, United States",US,USKS,39.0286,-96.8314,476555,3,"Junction City, Kansas, United States",US,USKS,39.0286,-96.8314,476555,3,"Junction City, Kansas, United States",US,USKS,39.0286,-96.8314,476555,20200101,https://www.mymoinfo.com/syndicated-article/?id=1112606
2343,896049860,19200101,192001,1920,1920.0027,USA,AMERICAN,USA,,,,,,,,GOV,GOVERNMENT,,,,,,GOV,,,1,10,10,1,1,0.0,26,6,26,1.33028603598122,1,United States,US,US,39.828175,-98.5795,US,1,United States,US,US,39.828175,-98.5795,US,1,United States,US,US,39.828175,-98.5795,US,20200101,https://punchng.com/between-sharia-and-democracy/
2344,896049861,19200101,192001,1920,1920.0027,USA,UNITED STATES,USA,,,,,,,,GOV,GOVERNMENT,,,,,,GOV,,,1,20,20,2,1,3.0,4,1,4,0.4739336492890999,3,"Gainesville, Florida, United States",US,USFL,29.6516,-82.3248,282874,3,"Gainesville, Florida, United States",US,USFL,29.6516,-82.3248,282874,3,"Gainesville, Florida, United States",US,USFL,29.6516,-82.3248,282874,20200101,https://www.wcjb.com/content/news/Proposed-bill-to-preempt-local--566611691.html
2345,896049862,19200101,192001,1920,1920.0027,USA,MASSACHUSETTS,USA,,,,,,,,GOV,AUTHORITIES,,,,,,GOV,,,1,90,90,9,2,-2.0,18,2,18,-5.46576879910214,3,"Plymouth County, Massachusetts, United States",US,USMA,41.8334,-70.8328,606938,3,"Plymouth County, Massachusetts, United States",US,USMA,41.8334,-70.8328,606938,3,"Plymouth County, Massachusetts, United States",US,USMA,41.8334,-70.8328,606938,20200101,https://www.necn.com/news/local/2-year-old-girl-dead-after-being-found-unresponsive-in-whitman/2212804/
2346,896049863,19200101,192001,1920,1920.0027,USA,UNITED STATES,USA,,,,,,,,GOV,AMBASSADOR,,,,,,GOV,,,0,111,111,11,3,-2.0,36,9,36,-4.48262039747623,3,"San Diego, California, United States",US,USCA,32.7153,-117.15700000000001,1661377,3,"San Diego, California, United States",US,USCA,32.7153,-117.15700000000001,1661377,3,"San Diego, California, United States",US,USCA,32.7153,-117.15700000000001,1661377,20200101,https://www.nytimes.com/2019/12/31/us/navy-seals-edward-gallagher-trump.html
2347,896049864,19200101,192001,1920,1920.0027,USA,OREGON,USA,,,,,,,,GOV,PRESIDENT,,,,,,GOV,,,0,172,172,17,4,-5.0,10,1,10,0.43290043290042995,2,"Oregon, United States",US,USOR,44.5672,-122.12700000000001,OR,2,"Oregon, United States",US,USOR,44.5672,-122.12700000000001,OR,2,"Oregon, United States",US,USOR,44.5672,-122.12700000000001,OR,20200101,https://www.bendbulletin.com/localstate/sen-jeff-merkley-plans-three-town-halls-in-central-oregon/article_dd8324d6-2c0e-11ea-9f33-ef92687007e7.html
2348,896049865,19200101,192001,1920,1920.0027,USA,UNITED STATES,USA,,,,,,,,HLH,HOSPITAL,,,,,,HLH,,,0,42,42,4,1,1.9,2,1,2,-2.7522935779816495,3,"Grove City, Ohio, United States",US,USOH,39.8815,-83.09299999999999,1048806,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20200101,https://www.dispatch.com/news/20191231/man-indicted-after-grove-city-police-find-66-pounds-of-fentanyl
2349,896049866,19200101,192001,1920,1920.0027,USA,UNITED STATES,USA,,,,,,,,HLH,HOSPITAL,,,,,,HLH,,,1,42,42,4,1,1.9,450,3,450,-14.9651410388304,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20200101,https://www.dispatch.com/news/20191231/man-indicted-after-grove-city-police-find-66-pounds-of-fentanyl
2350,896049867,19200101,192001,1920,1920.0027,USA,UNITED STATES,USA,,,,,,,,HLH,HOSPITAL,,,,,,HLH,,,1,42,42,4,1,1.9,4,2,4,-6.172839506172839,2,"Oklahoma, United States",US,USOK,35.5376,-96.9247,OK,2,"Oklahoma, United States",US,USOK,35.5376,-96.9247,OK,2,"Oklahoma, United States",US,USOK,35.5376,-96.9247,OK,20200101,https://www.news9.com/story/41509208/doctors-say-rsv-cases-increasing-across-okcmetro
2351,896049868,19200101,192001,1920,1920.0027,USA,UNITED STATES,USA,,,,,,,,IRN,IRAN,IRN,,,,,,,,0,41,41,4,1,1.0,1,1,1,-9.15032679738561,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,1,Iran,IR,IR,32.0,53.0,IR,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20200101,http://www.spacewar.com/afp/191231213926.5byka8uq.html
2352,896049869,19200101,192001,1920,1920.0027,USA,UNITED STATES,USA,,,,,,,,IRN,IRAN,IRN,,,,,,,,0,41,41,4,1,1.0,1,1,1,-9.15032679738561,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,1,Iran,IR,IR,32.0,53.0,IR,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20200101,http://www.spacewar.com/afp/191231213926.5byka8uq.html
2353,896049870,19200101,192001,1920,1920.0027,USA,WASHINGTON,USA,,,,,,,,IRN,TEHRAN,IRN,,,,,,,,1,112,112,11,3,-2.0,51,14,49,-7.7560678297816805,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,4,"Tehran, Tehran, Iran",IR,IR26,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,35.75,51.5148,10074674,20200101,https://www.telegraphindia.com/world/protesters-storm-us-embassy-in-baghdad/cid/1731874
2354,896049871,19200101,192001,1920,1920.0027,USA,WASHINGTON,USA,,,,,,,,IRN,IRAN,IRN,,,,,,,,1,1123,112,11,3,-2.0,10,2,10,-7.75775775775774,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20200101,https://www.telegraphindia.com/world/protesters-storm-us-embassy-in-baghdad/cid/1731874
2355,896049872,19200101,192001,1920,1920.0027,USA,AMERICAN,USA,,,,,,,,IRN,IRAN,IRN,,,,,,,,1,1123,112,11,3,-2.0,18,7,18,-11.3081615277449,4,"Tehran, Tehran, Iran",IR,IR26,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,35.75,51.5148,10074674,20200101,https://in.reuters.com/article/uk-iraq-security-usa-iran/iran-denies-role-in-u-s-embassy-violence-warns-against-retaliation-idINKBN1YZ19K
2356,896049873,19200101,192001,1920,1920.0027,USA,WASHINGTON,USA,,,,,,,,IRN,IRAN,IRN,,,,,,,,1,1123,112,11,3,-2.0,2,1,2,-7.4074074074074,4,"Tehran, Tehran, Iran",IR,IR26,35.75,51.5148,10074674,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20200101,https://www.telegraphindia.com/world/protesters-storm-us-embassy-in-baghdad/cid/1731874
2357,896049874,19200101,192001,1920,1920.0027,USA,AMERICAN,USA,,,,,,,,IRN,IRAN,IRN,,,,,,,,1,1123,112,11,3,-2.0,27,7,27,-11.3081615277449,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,4,"Tehran, Tehran, Iran",IR,IR26,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,35.75,51.5148,10074674,20200101,https://in.reuters.com/article/uk-iraq-security-usa-iran/iran-denies-role-in-u-s-embassy-violence-warns-against-retaliation-idINKBN1YZ19K
2358,896049875,19200101,192001,1920,1920.0027,USA,UNITED STATES,USA,,,,,,,,IRN,TEHRAN,IRN,,,,,,,,0,190,190,19,4,-10.0,3,2,3,-5.05205441639141,4,"Kirkuk, At Ta'mim, Iraq",IZ,IZ13,35.4681,44.3922,-3107115,4,"Kirkuk, At Ta'mim, Iraq",IZ,IZ13,35.4681,44.3922,-3107115,4,"Kirkuk, At Ta'mim, Iraq",IZ,IZ13,35.4681,44.3922,-3107115,20200101,http://www.spacewar.com/afp/191231204631.ttnb7iqs.html
2359,896049876,19200101,192001,1920,1920.0027,USA,THE US,USA,,,,,,,,IRN,IRAN,IRN,,,,,,,,0,190,190,19,4,-10.0,14,3,14,-6.1149965959027,4,"Tehran, Tehran, Iran",IR,IR26,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,35.75,51.5148,10074674,20200101,https://dailytimes.com.pk/530602/implications-of-us-iran-tensions/
2360,896049877,19200101,192001,1920,1920.0027,USA,UNITED STATES,USA,,,,,,,,IRN,TEHRAN,IRN,,,,,,,,1,190,190,19,4,-10.0,6,4,6,-5.87123082800938,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,4,"Tehran, Tehran, Iran",IR,IR26,35.75,51.5148,10074674,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20200101,http://www.spacewar.com/afp/191231204631.ttnb7iqs.html
2361,896049878,19200101,192001,1920,1920.0027,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,0,43,43,4,1,2.8,10,9,10,-4.48262039747623,3,"San Diego, California, United States",US,USCA,32.7153,-117.15700000000001,1661377,3,"San Diego, California, United States",US,USCA,32.7153,-117.15700000000001,1661377,3,"San Diego, California, United States",US,USCA,32.7153,-117.15700000000001,1661377,20200101,https://www.nytimes.com/2019/12/31/us/navy-seals-edward-gallagher-trump.html
2362,896049879,19200101,192001,1920,1920.0027,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQI,IRQ,,,,,,,,0,111,111,11,3,-2.0,9,8,9,-7.09470856862883,4,"Tehran, Tehran, Iran",IR,IR26,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,35.75,51.5148,10074674,20200101,https://torontosun.com/news/world/violent-protests-erupt-around-u-s-embassy-in-baghdad-after-air-strikes/wcm/4bf120db-707b-488b-aee4-e74a0161b9f1
